Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange,EntityState
10231,07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,EMILY's List,Ransomware,9325.0,Business,Other,Full Date of Birth,2021,"1,000-9,999",100-199,
10231,07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,EMILY's List,Ransomware,9325.0,Business,Other,Other,2021,"1,000-9,999",100-199,
10232,07/20/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2019-07-15T00:00:00,2020-07-10T00:00:00,"Filters Fast, LLC",Malware,6584.0,Business,Retail,Name,2021,"1,000-9,999",300-399,
10232,07/20/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2019-07-15T00:00:00,2020-07-10T00:00:00,"Filters Fast, LLC",Malware,6584.0,Business,Retail,Financial & Banking Information,2021,"1,000-9,999",300-399,
10232,07/20/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2019-07-15T00:00:00,2020-07-10T00:00:00,"Filters Fast, LLC",Malware,6584.0,Business,Retail,Other,2021,"1,000-9,999",300-399,
10239,07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,St. Joseph School,Ransomware,5142.0,Education,,Name,2021,"1,000-9,999",100-199,
10239,07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,St. Joseph School,Ransomware,5142.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10239,07/16/2020 12:00:00 AM,08/14/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,St. Joseph School,Ransomware,5142.0,Education,,Other,2021,"1,000-9,999",100-199,
10243,07/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Excelsior College,Ransomware,4069.0,Education,,Name,2021,"1,000-9,999",100-199,
10243,07/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Excelsior College,Ransomware,4069.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10243,07/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Excelsior College,Ransomware,4069.0,Education,,Student ID Number,2021,"1,000-9,999",100-199,
10243,07/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Excelsior College,Ransomware,4069.0,Education,,Other,2021,"1,000-9,999",100-199,
10244,07/16/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Colby College,Ransomware,606.0,Education,,Name,2021,500-999,100-199,
10244,07/16/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Colby College,Ransomware,606.0,Education,,Full Date of Birth,2021,500-999,100-199,
10244,07/16/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Colby College,Ransomware,606.0,Education,,Other,2021,500-999,100-199,
10245,07/16/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Gonzaga Preparatory School,Ransomware,5000.0,Education,,Name,2021,"1,000-9,999",100-199,
10245,07/16/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Gonzaga Preparatory School,Ransomware,5000.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10245,07/16/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Gonzaga Preparatory School,Ransomware,5000.0,Education,,Other,2021,"1,000-9,999",100-199,
10246,05/20/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-01-27T00:00:00,,"Mammoth Media, Inc.",Unclear/unknown,,Business,Software,Name,2021,Unknown,Unknown,
10246,05/20/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-01-27T00:00:00,,"Mammoth Media, Inc.",Unclear/unknown,,Business,Software,Full Date of Birth,2021,Unknown,Unknown,
10246,05/20/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-01-27T00:00:00,,"Mammoth Media, Inc.",Unclear/unknown,,Business,Software,Email Address and Password/Security Question Answers,2021,Unknown,Unknown,
10246,05/20/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-01-27T00:00:00,,"Mammoth Media, Inc.",Unclear/unknown,,Business,Software,Other,2021,Unknown,Unknown,
10247,07/17/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Phi Kappa Psi Fraternity,Ransomware,677.0,Finance,,Name,2021,500-999,100-199,
10247,07/17/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Phi Kappa Psi Fraternity,Ransomware,677.0,Finance,,Full Date of Birth,2021,500-999,100-199,
10247,07/17/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Phi Kappa Psi Fraternity,Ransomware,677.0,Finance,,Other,2021,500-999,100-199,
10249,07/16/2020 12:00:00 AM,08/18/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,University of South Carolina,Ransomware,1165.0,Education,,Name,2021,"1,000-9,999",100-199,
10249,07/16/2020 12:00:00 AM,08/18/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,University of South Carolina,Ransomware,1165.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10249,07/16/2020 12:00:00 AM,08/18/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,University of South Carolina,Ransomware,1165.0,Education,,Other,2021,"1,000-9,999",100-199,
10250,07/13/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-05-13T00:00:00,2020-07-13T00:00:00,American Payroll Association,Malware,548.0,Business,Other,Name,2021,500-999,1-99,
10250,07/13/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-05-13T00:00:00,2020-07-13T00:00:00,American Payroll Association,Malware,548.0,Business,Other,Financial & Banking Information,2021,500-999,1-99,
10250,07/13/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-05-13T00:00:00,2020-07-13T00:00:00,American Payroll Association,Malware,548.0,Business,Other,Full Date of Birth,2021,500-999,1-99,
10250,07/13/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-05-13T00:00:00,2020-07-13T00:00:00,American Payroll Association,Malware,548.0,Business,Other,Username and Password/Security Question Answers,2021,500-999,1-99,
10250,07/13/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-05-13T00:00:00,2020-07-13T00:00:00,American Payroll Association,Malware,548.0,Business,Other,Other,2021,500-999,1-99,
10251,07/16/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,California Lutheran University,Ransomware,3549.0,Education,,Name,2021,"1,000-9,999",100-199,
10251,07/16/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,California Lutheran University,Ransomware,3549.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10251,07/16/2020 12:00:00 AM,08/19/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,California Lutheran University,Ransomware,3549.0,Education,,Other,2021,"1,000-9,999",100-199,
10253,07/01/2020 12:00:00 AM,08/20/2020 12:00:00 AM,Unauthorized Access,2020-06-23T00:00:00,2020-07-01T00:00:00,"Dave, Inc.",,40998.0,Business,Software,Name,2021,"10,000-49,999",1-99,
10253,07/01/2020 12:00:00 AM,08/20/2020 12:00:00 AM,Unauthorized Access,2020-06-23T00:00:00,2020-07-01T00:00:00,"Dave, Inc.",,40998.0,Business,Software,Social Security Number,2021,"10,000-49,999",1-99,
10253,07/01/2020 12:00:00 AM,08/20/2020 12:00:00 AM,Unauthorized Access,2020-06-23T00:00:00,2020-07-01T00:00:00,"Dave, Inc.",,40998.0,Business,Software,Full Date of Birth,2021,"10,000-49,999",1-99,
10253,07/01/2020 12:00:00 AM,08/20/2020 12:00:00 AM,Unauthorized Access,2020-06-23T00:00:00,2020-07-01T00:00:00,"Dave, Inc.",,40998.0,Business,Software,Email Address and Password/Security Question Answers,2021,"10,000-49,999",1-99,
10253,07/01/2020 12:00:00 AM,08/20/2020 12:00:00 AM,Unauthorized Access,2020-06-23T00:00:00,2020-07-01T00:00:00,"Dave, Inc.",,40998.0,Business,Software,Other,2021,"10,000-49,999",1-99,
10256,04/06/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-04-06T00:00:00,2020-04-06T00:00:00,"Cetera Financial Group, Inc.",Unclear/unknown,2760.0,Finance,,Name,2021,"1,000-9,999",0,
10256,04/06/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-04-06T00:00:00,2020-04-06T00:00:00,"Cetera Financial Group, Inc.",Unclear/unknown,2760.0,Finance,,Social Security Number,2021,"1,000-9,999",0,
10256,04/06/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-04-06T00:00:00,2020-04-06T00:00:00,"Cetera Financial Group, Inc.",Unclear/unknown,2760.0,Finance,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",0,
10256,04/06/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-04-06T00:00:00,2020-04-06T00:00:00,"Cetera Financial Group, Inc.",Unclear/unknown,2760.0,Finance,,Financial & Banking Information,2021,"1,000-9,999",0,
10259,07/16/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,MultiCare Health System,Ransomware,302769.0,Health,,Name,2021,"50,000-999,999",100-199,
10259,07/16/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,MultiCare Health System,Ransomware,302769.0,Health,,Full Date of Birth,2021,"50,000-999,999",100-199,
10259,07/16/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,MultiCare Health System,Ransomware,302769.0,Health,,Medical Information,2021,"50,000-999,999",100-199,
10259,07/16/2020 12:00:00 AM,08/21/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,MultiCare Health System,Ransomware,302769.0,Health,,Other,2021,"50,000-999,999",100-199,
10263,07/16/2020 12:00:00 AM,08/24/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Southern New Hampshire University,Ransomware,1826.0,Education,,Name,2021,"1,000-9,999",100-199,
10263,07/16/2020 12:00:00 AM,08/24/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Southern New Hampshire University,Ransomware,1826.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10263,07/16/2020 12:00:00 AM,08/24/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Southern New Hampshire University,Ransomware,1826.0,Education,,Other,2021,"1,000-9,999",100-199,
10264,01/12/2020 12:00:00 AM,08/25/2020 12:00:00 AM,Cyberattack,,,Westcor Land Title Insurance Company,Malware,979.0,Finance,,Name,2021,500-999,Unknown,
10264,01/12/2020 12:00:00 AM,08/25/2020 12:00:00 AM,Cyberattack,,,Westcor Land Title Insurance Company,Malware,979.0,Finance,,Social Security Number,2021,500-999,Unknown,
10264,01/12/2020 12:00:00 AM,08/25/2020 12:00:00 AM,Cyberattack,,,Westcor Land Title Insurance Company,Malware,979.0,Finance,,Username and Password/Security Question Answers,2021,500-999,Unknown,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Name,2021,"1,000-9,999",300-399,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Social Security Number,2021,"1,000-9,999",300-399,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Driver's License or Washington ID Card Number,2021,"1,000-9,999",300-399,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Financial & Banking Information,2021,"1,000-9,999",300-399,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Passport Number,2021,"1,000-9,999",300-399,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Health Insurance Policy or ID Number,2021,"1,000-9,999",300-399,
10265,07/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Cyberattack,2019-10-01T00:00:00,2020-04-08T00:00:00,"Stericycle, Inc.",Malware,1284.0,Business,Professional Services,Medical Information,2021,"1,000-9,999",300-399,
10267,07/16/2020 12:00:00 AM,08/27/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,University of Puget Sound,Ransomware,1429.0,Education,,Name,2021,"1,000-9,999",100-199,
10267,07/16/2020 12:00:00 AM,08/27/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,University of Puget Sound,Ransomware,1429.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10267,07/16/2020 12:00:00 AM,08/27/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,University of Puget Sound,Ransomware,1429.0,Education,,Other,2021,"1,000-9,999",100-199,
10268,07/27/2020 12:00:00 AM,08/28/2020 12:00:00 AM,Cyberattack,2019-06-01T00:00:00,2020-06-17T00:00:00,"AliMed, Inc.",Malware,672.0,Business,Manufacturing,Name,2021,500-999,400-499,
10268,07/27/2020 12:00:00 AM,08/28/2020 12:00:00 AM,Cyberattack,2019-06-01T00:00:00,2020-06-17T00:00:00,"AliMed, Inc.",Malware,672.0,Business,Manufacturing,Financial & Banking Information,2021,500-999,400-499,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Name,2021,"10,000-49,999",1-99,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Social Security Number,2021,"10,000-49,999",1-99,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Driver's License or Washington ID Card Number,2021,"10,000-49,999",1-99,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Financial & Banking Information,2021,"10,000-49,999",1-99,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Full Date of Birth,2021,"10,000-49,999",1-99,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Medical Information,2021,"10,000-49,999",1-99,
10271,05/19/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-05-15T00:00:00,2020-05-17T00:00:00,Assured Imaging,Ransomware,37702.0,Health,,Other,2021,"10,000-49,999",1-99,
10273,08/06/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Open Window School,Ransomware,1929.0,Education,,Name,2021,"1,000-9,999",100-199,
10273,08/06/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Open Window School,Ransomware,1929.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10273,08/06/2020 12:00:00 AM,08/31/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,The Open Window School,Ransomware,1929.0,Education,,Medical Information,2021,"1,000-9,999",100-199,
10278,07/16/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Hamline University,Ransomware,1066.0,Education,,Name,2021,"1,000-9,999",100-199,
10278,07/16/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Hamline University,Ransomware,1066.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10278,07/16/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Hamline University,Ransomware,1066.0,Education,,Other,2021,"1,000-9,999",100-199,
10279,08/03/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-05-27T00:00:00,2020-08-03T00:00:00,Nutranext,Malware,580.0,Business,Consumable,Name,2021,500-999,1-99,
10279,08/03/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-05-27T00:00:00,2020-08-03T00:00:00,Nutranext,Malware,580.0,Business,Consumable,Financial & Banking Information,2021,500-999,1-99,
10279,08/03/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-05-27T00:00:00,2020-08-03T00:00:00,Nutranext,Malware,580.0,Business,Consumable,Other,2021,500-999,1-99,
10282,08/05/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-04-25T00:00:00,2020-08-05T00:00:00,Warner Music Group,Malware,3368.0,Business,Entertainment,Name,2021,"1,000-9,999",100-199,
10282,08/05/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-04-25T00:00:00,2020-08-05T00:00:00,Warner Music Group,Malware,3368.0,Business,Entertainment,Financial & Banking Information,2021,"1,000-9,999",100-199,
10282,08/05/2020 12:00:00 AM,09/02/2020 12:00:00 AM,Cyberattack,2020-04-25T00:00:00,2020-08-05T00:00:00,Warner Music Group,Malware,3368.0,Business,Entertainment,Other,2021,"1,000-9,999",100-199,
10283,07/11/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Cyberattack,2020-06-19T00:00:00,2020-07-11T00:00:00,Live Auctioneers,Malware,38523.0,Business,Other,Name,2021,"10,000-49,999",1-99,
10283,07/11/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Cyberattack,2020-06-19T00:00:00,2020-07-11T00:00:00,Live Auctioneers,Malware,38523.0,Business,Other,Email Address and Password/Security Question Answers,2021,"10,000-49,999",1-99,
10283,07/11/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Cyberattack,2020-06-19T00:00:00,2020-07-11T00:00:00,Live Auctioneers,Malware,38523.0,Business,Other,Other,2021,"10,000-49,999",1-99,
10285,08/21/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Unauthorized Access,2020-07-10T00:00:00,2020-07-10T00:00:00,"Osmose Utilities Services, Inc.",,577.0,Business,Construction,Name,2021,500-999,1-99,
10285,08/21/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Unauthorized Access,2020-07-10T00:00:00,2020-07-10T00:00:00,"Osmose Utilities Services, Inc.",,577.0,Business,Construction,Social Security Number,2021,500-999,1-99,
10285,08/21/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Unauthorized Access,2020-07-10T00:00:00,2020-07-10T00:00:00,"Osmose Utilities Services, Inc.",,577.0,Business,Construction,Financial & Banking Information,2021,500-999,1-99,
10285,08/21/2020 12:00:00 AM,09/03/2020 12:00:00 AM,Unauthorized Access,2020-07-10T00:00:00,2020-07-10T00:00:00,"Osmose Utilities Services, Inc.",,577.0,Business,Construction,Health Insurance Policy or ID Number,2021,500-999,1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Name,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Social Security Number,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Driver's License or Washington ID Card Number,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Financial & Banking Information,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Full Date of Birth,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Unique Private Key (e.g. used to authenticate or sign an electronic record),2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Passport Number,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Health Insurance Policy or ID Number,2021,"1,000-9,999",1-99,
10287,01/15/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-01-05T00:00:00,2020-01-08T00:00:00,"Artech, L.L.C.",Ransomware,1664.0,Business,Human Resources,Medical Information,2021,"1,000-9,999",1-99,
10289,08/05/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Drake University,Ransomware,1050.0,Education,,Name,2021,"1,000-9,999",100-199,
10289,08/05/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Drake University,Ransomware,1050.0,Education,,Full Date of Birth,2021,"1,000-9,999",100-199,
10292,08/05/2020 12:00:00 AM,09/04/2020 12:00:00 AM,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Southern Adventist University,Ransomware,1336.0,Education,,Name,2021,"1,000-9,999",100-199,
